Wavelength,Intensity
471.01905812064814,603.20001220703125
471.02759412753471,601.4000244140625
471.03613005797922,602
471.04466591197286,597.5999755859375
471.05320168950686,598.20001220703125
471.06173739057232,602.4000244140625
471.07027301516047,605.79998779296875
471.07880856326238,599.5999755859375
471.08734403486949,601.79998779296875
471.09587942997268,599
471.10441474856333,602.20001220703125
471.11294999063244,599.79998779296875
471.12148515617145,602
471.13002024517124,601
471.13855525762312,600
471.1470901935183,602
471.15562505284794,601
471.16415983560319,603.20001220703125
471.17269454177529,598
471.18122917135537,601
471.18976372433457,598.4000244140625
471.19829820070413,598.79998779296875
471.20683260045524,603.20001220703125
471.215366923579,601.79998779296875
471.22390117006671,600.5999755859375
471.23243533990944,597.4000244140625
471.24096943309843,602
471.24950344962474,601.5999755859375
471.2580373894798,600.4000244140625
471.26657125265456,600.79998779296875
471.27510503914027,600
471.28363874892813,602.79998779296875
471.29217238200937,599.5999755859375
471.30070593837507,601.5999755859375
471.30923941801643,599.4000244140625
471.31777282092469,598
471.326306147091,605
471.3348393965066,599.79998779296875
471.34337256916245,597.20001220703125
471.35190566505008,603.4000244140625
471.36043868416039,604.4000244140625
471.36897162648467,600.4000244140625
471.37750449201411,600.20001220703125
471.38603728073991,601.79998779296875
471.39456999265309,603.4000244140625
471.40310262774511,604
471.41163518600695,602.20001220703125
471.42016766742978,602.20001220703125
471.428700072005,600
471.43723239972348,600.4000244140625
471.44576465057662,600
471.45429682455563,602
471.46282892165158,600.4000244140625
471.47136094185566,601.4000244140625
471.47989288515913,601.4000244140625
471.48842475155311,601.79998779296875
471.49695654102885,601.20001220703125
471.50548825357743,601.20001220703125
471.51401988919014,600.5999755859375
471.52255144785806,601.5999755859375
471.53108292957251,600.5999755859375
471.5396143343246,599.79998779296875
471.54814566210547,599.5999755859375
471.55667691290643,605
471.56520808671854,600.5999755859375
471.573739183533,600.4000244140625
471.58227020334107,602.79998779296875
471.59080114613391,601.4000244140625
471.59933201190279,603.20001220703125
471.60786280063877,601.5999755859375
471.616393512333,601.5999755859375
471.62492414697675,598.20001220703125
471.6334547045613,600
471.64198518507766,601.20001220703125
471.65051558851707,601.5999755859375
471.65904591487077,600.5999755859375
471.66757616412997,601.4000244140625
471.67610633628578,600.5999755859375
471.68463643132941,600.20001220703125
471.69316644925209,601.5999755859375
471.701696390045,601
471.7102262536992,600
471.71875604020607,600.20001220703125
471.7272857495567,602.79998779296875
471.73581538174233,600.79998779296875
471.74434493675415,602.5999755859375
471.75287441458323,602
471.76140381522089,601.79998779296875
471.7699331386583,602
471.7784623848865,598.79998779296875
471.786991553897,602.20001220703125
471.79552064568065,602.20001220703125
471.80404966022894,598.5999755859375
471.81257859753282,603.5999755859375
471.82110745758354,601.20001220703125
471.82963624037239,602
471.83816494589047,600.20001220703125
471.84669357412906,600.4000244140625
471.85522212507931,603.79998779296875
471.86375059873222,598
471.87227899507934,601.20001220703125
471.88080731411162,601.5999755859375
471.88933555582031,601.4000244140625
471.8978637201966,600.5999755859375
471.90639180723173,599.79998779296875
471.91491981691684,603.20001220703125
471.92344774924311,601.20001220703125
471.93197560420174,604
471.94050338178397,600.20001220703125
471.949031081981,599.79998779296875
471.957558704784,602.79998779296875
471.96608625018411,603.20001220703125
471.97461371817258,597.4000244140625
471.9831411087406,600.4000244140625
471.99166842187947,600.79998779296875
472.00019565758015,598.79998779296875
472.008722815834,602.20001220703125
472.01724989663222,599.4000244140625
472.02577689996593,600
472.03430382582633,600.79998779296875
472.04283067420471,604
472.05135744509215,601.4000244140625
472.05988413847996,597.20001220703125
472.06841075435926,599.4000244140625
472.07693729272125,602.79998779296875
472.08546375355706,602.5999755859375
472.09399013685811,599.20001220703125
472.10251644261535,601.20001220703125
472.11104267082015,602
472.11956882146359,601.5999755859375
472.12809489453696,599.4000244140625
472.13662089003139,601.4000244140625
472.14514680793809,600
472.15367264824829,597.4000244140625
472.16219841095312,602.5999755859375
472.17072409604395,603.5999755859375
472.1792497035118,601.20001220703125
472.18777523334791,601
472.19630068554346,602.20001220703125
472.20482606008977,600
472.21335135697791,597.4000244140625
472.22187657619918,599
472.23040171774466,601.5999755859375
472.23892678160558,600.20001220703125
472.24745176777327,602.4000244140625
472.25597667623879,599.5999755859375
472.26450150699333,599.5999755859375
472.27302626002825,602.4000244140625
472.28155093533462,602
472.29007553290364,600.20001220703125
472.29860005272656,601.20001220703125
472.30712449479461,602.5999755859375
472.31564885909887,599.79998779296875
472.32417314563065,598.4000244140625
472.33269735438108,598.79998779296875
472.34122148534141,601.20001220703125
472.34974553850287,601.20001220703125
472.35826951385667,597.79998779296875
472.36679341139387,604
472.37531723110584,601
472.38384097298365,598
472.3923646370186,603.4000244140625
472.40088822320189,601
472.40941173152464,601.5999755859375
472.41793516197811,602.20001220703125
472.42645851455353,600.79998779296875
472.4349817892421,601.20001220703125
472.44350498603495,599.20001220703125
472.45202810492333,601.4000244140625
472.46055114589848,601
472.46907410895153,599
472.47759699407385,601.20001220703125
472.48611980125634,602
472.49464253049058,601.4000244140625
472.50316518176749,601.20001220703125
472.51168775507836,603.20001220703125
472.52021025041444,603.4000244140625
472.52873266776692,598.79998779296875
472.53725500712693,602
472.54577726848578,602.5999755859375
472.55429945183459,601.79998779296875
472.56282155716463,600.79998779296875
472.57134358446712,604.4000244140625
472.5798655337332,599.4000244140625
472.58838740495412,603.79998779296875
472.59690919812112,603.20001220703125
472.60543091322523,602.79998779296875
472.61395255025792,600.20001220703125
472.6224741092102,604.79998779296875
472.63099559007338,600.5999755859375
472.63951699283865,600
472.6480383174972,598.79998779296875
472.65655956404026,602.5999755859375
472.66508073245905,600.79998779296875
472.67360182274473,599.5999755859375
472.68212283488845,602.4000244140625
472.69064376888156,601.79998779296875
472.69916462471525,598.79998779296875
472.70768540238072,599.20001220703125
472.71620610186909,598.5999755859375
472.72472672317161,600
472.73324726627953,597.79998779296875
472.7417677311841,603.4000244140625
472.75028811787638,600.5999755859375
472.75880842634774,599
472.76732865658926,597
472.77584880859229,601.4000244140625
472.78436888234791,596.5999755859375
472.79288887784747,597.4000244140625
472.801408795082,601
472.80992863404288,602
472.81844839472126,601
472.82696807710829,601
472.83548768119527,600.5999755859375
472.8440072069734,599
472.85252665443386,601.79998779296875
472.86104602356789,602.79998779296875
472.8695653143667,602.4000244140625
472.87808452682145,598
472.88660366092341,602.20001220703125
472.89512271666382,601.4000244140625
472.90364169403381,598.79998779296875
472.91216059302468,602
472.92067941362757,603.4000244140625
472.92919815583377,597.20001220703125
472.93771681963437,600.4000244140625
472.94623540502079,600
472.95475391198408,594
472.96327234051546,600.5999755859375
472.97179069060616,602.4000244140625
472.98030896224742,601.4000244140625
472.98882715543056,600.5999755859375
472.99734527014658,598.4000244140625
473.00586330638691,600.4000244140625
473.01438126414257,596.5999755859375
473.02289914340497,599.5999755859375
473.03141694416507,603.4000244140625
473.03993466641441,600.4000244140625
473.04845231014394,599.5999755859375
473.056969875345,600.79998779296875
473.06548736200875,602.5999755859375
473.07400477012652,601
473.08252209968936,597
473.09103935068862,603.5999755859375
473.09955652311544,601.20001220703125
473.10807361696118,602.79998779296875
473.11659063221686,598.4000244140625
473.12510756887377,602
473.13362442692329,598.79998779296875
473.14214120635631,599
473.15065790716437,604.20001220703125
473.15917452933849,600
473.16769107286996,600.79998779296875
473.17620753775003,599.20001220703125
473.18472392396984,599.79998779296875
473.19324023152069,600
473.20175646039377,601.5999755859375
473.2102726105802,600.5999755859375
473.21878868207142,600.5999755859375
473.22730467485849,601.20001220703125
473.23582058893265,601.20001220703125
473.24433642428517,597.79998779296875
473.25285218090727,597.5999755859375
473.26136785879004,601.20001220703125
473.26988345792483,597.4000244140625
473.27839897830285,601
473.28691441991532,599.5999755859375
473.29542978275344,602.79998779296875
473.30394506680841,598.20001220703125
473.31246027207158,600.79998779296875
473.320975398534,601.5999755859375
473.329490446187,604.5999755859375
473.33800541502171,599.5999755859375
473.34652030502946,601
473.35503511620141,599
473.36354984852886,602.4000244140625
473.3720645020029,602.79998779296875
473.38057907661482,600.4000244140625
473.38909357235593,602.5999755859375
473.39760798921731,600.5999755859375
473.4061223271903,600.79998779296875
473.41463658626611,599.79998779296875
473.42315076643592,599.4000244140625
473.43166486769087,601
473.44017889002237,600
473.44869283342155,602.20001220703125
473.45720669787966,602.79998779296875
473.46572048338783,602
473.47423418993748,596.5999755859375
473.48274781751962,598.5999755859375
473.49126136612563,597.5999755859375
473.49977483574668,600
473.508288226374,599.20001220703125
473.51680153799879,599
473.52531477061234,601.20001220703125
473.53382792420587,599
473.5423409987705,601.5999755859375
473.55085399429754,602.5999755859375
473.55936691077829,602.20001220703125
473.56787974820389,600.5999755859375
473.57639250656553,600.79998779296875
473.5849051858545,600.20001220703125
473.59341778606205,600
473.60193030717943,599.79998779296875
473.61044274919772,602.79998779296875
473.61895511210827,599.79998779296875
473.62746739590222,603.20001220703125
473.635979600571,603.20001220703125
473.64449172610563,603
473.65300377249736,599
473.66151573973752,597.79998779296875
473.67002762781732,604.20001220703125
473.67853943672787,599.5999755859375
473.68705116646061,600.20001220703125
473.69556281700665,598.4000244140625
473.70407438835718,602.5999755859375
473.71258588050353,599.20001220703125
473.7210972934368,603.20001220703125
473.72960862714831,602.20001220703125
473.73811988162936,598
473.74663105687097,599.4000244140625
473.75514215286455,603
473.7636531696013,599.20001220703125
473.77216410707246,599.4000244140625
473.78067496526927,599.79998779296875
473.78918574418287,599.4000244140625
473.79769644380457,602.4000244140625
473.80620706412566,602
473.81471760513722,599.79998779296875
473.82322806683061,600.4000244140625
473.83173844919696,603.4000244140625
473.84024875222764,603.4000244140625
473.84875897591377,600.20001220703125
473.85726912024666,598.5999755859375
473.86577918521743,600.20001220703125
473.87428917081746,599
473.88279907703782,602.4000244140625
473.89130890386997,600.5999755859375
473.89981865130494,604
473.90832831933403,600.4000244140625
473.91683790794855,604.79998779296875
473.92534741713968,603.20001220703125
473.93385684689855,601.79998779296875
473.94236619721659,598.5999755859375
473.95087546808486,601.4000244140625
473.95938465949473,599.20001220703125
473.96789377143733,600.4000244140625
473.976402803904,601.79998779296875
473.984911756886,602
473.99342063037437,598.79998779296875
474.00192942436058,602.20001220703125
474.01043813883558,602.79998779296875
474.01894677379096,600
474.02745532921767,602.5999755859375
474.0359638051072,600.79998779296875
474.0444722014505,602
474.052980518239,594.5999755859375
474.06148875546393,600.4000244140625
474.06999691311648,601.5999755859375
474.07850499118797,601.79998779296875
474.08701298966946,601.20001220703125
474.09552090855237,600.5999755859375
474.1040287478279,603.4000244140625
474.11253650748716,599.5999755859375
474.12104418752159,600.5999755859375
474.12955178792231,602.5999755859375
474.13805930868062,599.5999755859375
474.14656674978761,599
474.15507411123474,603.79998779296875
474.16358139301309,602.20001220703125
474.172088595114,600.4000244140625
474.18059571752866,601.5999755859375
474.18910276024826,599.4000244140625
474.19760972326418,598
474.20611660656749,600.79998779296875
474.21462341014961,600
474.22313013400162,597.4000244140625
474.23163677811488,600.4000244140625
474.24014334248062,604
474.24864982709,605
474.2571562319344,599
474.26566255700487,603.5999755859375
474.27416880229276,601.5999755859375
474.28267496778943,602.4000244140625
474.29118105348596,601
474.29968705937358,598
474.30819298544367,599.4000244140625
474.3166988316874,599.5999755859375
474.325204598096,605
474.3337102846607,597.4000244140625
474.3422158913728,598.4000244140625
474.35072141822354,604.20001220703125
474.35922686520416,600
474.3677322323058,597.4000244140625
474.37623751951986,600.20001220703125
474.38474272683749,600.4000244140625
474.39324785425,601.79998779296875
474.40175290174858,601.20001220703125
474.41025786932454,603.4000244140625
474.41876275696904,600.20001220703125
474.42726756467334,600.5999755859375
474.43577229242885,602.20001220703125
474.44427694022653,600.5999755859375
474.45278150805785,600.79998779296875
474.461285995914,599.5999755859375
474.46979040378625,603
474.47829473166576,603.20001220703125
474.48679897954383,597.5999755859375
474.49530314741173,601.5999755859375
474.50380723526069,600.4000244140625
474.51231124308197,599
474.5208151708668,602.20001220703125
474.52931901860649,600.20001220703125
474.53782278629211,602
474.54632647391514,602.5999755859375
474.55483008146672,601.20001220703125
474.563333608938,599.20001220703125
474.57183705632042,600.4000244140625
474.58034042360515,599.79998779296875
474.58884371078335,601
474.59734691784649,599.20001220703125
474.6058500447856,601
474.61435309159191,602.4000244140625
474.6228560582569,601.79998779296875
474.6313589447717,599.5999755859375
474.63986175112751,601.20001220703125
474.64836447731568,600.5999755859375
474.6568671233274,599.5999755859375
474.66536968915386,602.20001220703125
474.67387217478648,602
474.68237458021639,598.79998779296875
474.69087690543483,600.5999755859375
474.69937915043312,601.5999755859375
474.70788131520248,600.5999755859375
474.71638339973418,601.79998779296875
474.7248854040194,602.4000244140625
474.7333873280495,604.20001220703125
474.74188917181573,601.20001220703125
474.75039093530927,600.20001220703125
474.75889261852137,602.20001220703125
474.76739422144334,602.79998779296875
474.77589574406636,600.5999755859375
474.78439718638185,602
474.79289854838089,598.5999755859375
474.80139983005478,598.5999755859375
474.80990103139476,601.4000244140625
474.81840215239225,602.5999755859375
474.82690319303828,601.5999755859375
474.83540415332419,600.5999755859375
474.8439050332413,601
474.85240583278073,599.20001220703125
474.86090655193385,601.5999755859375
474.8694071906919,602.5999755859375
474.87790774904613,601.79998779296875
474.88640822698773,600
474.89490862450805,602
474.90340894159834,602.4000244140625
474.9119091782498,603.5999755859375
474.92040933445367,602
474.9289094102013,601.4000244140625
474.93740940548383,599.79998779296875
474.94590932029269,596.4000244140625
474.954409154619,601
474.962908908454,599.79998779296875
474.97140858178909,600.79998779296875
474.97990817461539,600.79998779296875
474.98840768692423,602.5999755859375
474.99690711870682,600.79998779296875
475.00540646995449,599
475.0139057406584,601.20001220703125
475.02240493080996,601.5999755859375
475.03090404040023,598
475.03940306942059,599.20001220703125
475.04790201786233,603.4000244140625
475.0564008857167,600.5999755859375
475.06489967297489,599.79998779296875
475.0733983796282,601.20001220703125
475.08189700566794,600.79998779296875
475.09039555108524,602
475.09889401587145,601
475.10739240001794,602.20001220703125
475.11589070351579,601.4000244140625
475.12438892635635,599.4000244140625
475.13288706853081,602
475.14138513003053,601.79998779296875
475.1498831108467,601
475.15838101097063,600.4000244140625
475.1668788303935,598.4000244140625
475.17537656910673,599.5999755859375
475.1838742271014,599.4000244140625
475.19237180436892,600.79998779296875
475.20086930090054,599.20001220703125
475.20936671668738,603.4000244140625
475.21786405172082,601.4000244140625
475.22636130599221,601.79998779296875
475.23485847949263,601.79998779296875
475.24335557221349,601.5999755859375
475.25185258414592,600.79998779296875
475.26034951528129,598.20001220703125
475.26884636561078,601.20001220703125
475.27734313512582,598.5999755859375
475.28583982381741,600.5999755859375
475.29433643167715,600.79998779296875
475.302832958696,598.79998779296875
475.31132940486538,599.20001220703125
475.31982577017652,600
475.32832205462074,600.79998779296875
475.33681825818923,602.20001220703125
475.34531438087328,600.4000244140625
475.35381042266425,598.5999755859375
475.36230638355323,602.5999755859375
475.37080226353169,600.4000244140625
475.37929806259069,603.79998779296875
475.38779378072155,602.5999755859375
475.39628941791568,601.5999755859375
475.40478497416422,602.4000244140625
475.41328044945851,601.20001220703125
475.4217758437897,599.4000244140625
475.43027115714921,600
475.43876638952827,599.5999755859375
475.447261540918,602.20001220703125
475.45575661130988,598.20001220703125
475.46425160069504,602.79998779296875
475.47274650906485,602.79998779296875
475.48124133641051,601.20001220703125
475.48973608272325,601.5999755859375
475.49823074799446,601.4000244140625
475.5067253322153,600.20001220703125
475.5152198353772,599
475.52371425747123,603.4000244140625
475.53220859848875,603.20001220703125
475.54070285842107,602.20001220703125
475.54919703725932,601.4000244140625
475.55769113499497,601
475.56618515161921,603
475.57467908712329,603.20001220703125
475.5831729414985,597.79998779296875
475.59166671473605,600.79998779296875
475.60016040682729,601.79998779296875
475.60865401776346,604.4000244140625
475.61714754753592,601
475.62564099613581,598.5999755859375
475.63413436355444,598.79998779296875
475.64262764978321,598
475.65112085481314,602.79998779296875
475.65961397863572,598.79998779296875
475.66810702124218,599.20001220703125
475.67659998262377,600.5999755859375
