Wavelength,Intensity
470.83978433355105,8317.7998046875
470.84832194368158,8242.7998046875
470.85685947755542,8142.60009765625
470.86539693516374,8071.39990234375
470.87393431649775,8172
470.88247162154858,8253.2001953125
470.8910088503074,8407
470.89954600276536,8353.400390625
470.90808307891376,8382.400390625
470.91662007874356,8254.400390625
470.92515700224618,8256
470.93369384941258,8363.2001953125
470.94223062023406,8376.599609375
470.95076731470175,8536.400390625
470.95930393280685,8666.599609375
470.96784047454048,8828.599609375
470.9763769398939,8742.2001953125
470.98491332885823,8921.400390625
470.9934496414246,9016
471.00198587758433,9220.2001953125
471.01052203732843,9327.7998046875
471.01905812064814,9193.2001953125
471.02759412753471,8980.599609375
471.03613005797922,8721.400390625
471.04466591197286,8694
471.05320168950686,8816
471.06173739057232,8942.2001953125
471.07027301516047,9097
471.07880856326238,9222.400390625
471.08734403486949,9177.2001953125
471.09587942997268,9279.7998046875
471.10441474856333,9351.7998046875
471.11294999063244,9463.2001953125
471.12148515617145,9696.2001953125
471.13002024517124,9716.7998046875
471.13855525762312,9664
471.1470901935183,9437.7998046875
471.15562505284794,9398.599609375
471.16415983560319,9498.2001953125
471.17269454177529,9740.400390625
471.18122917135537,9823.400390625
471.18976372433457,9913
471.19829820070413,9894.7998046875
471.20683260045524,9774.2001953125
471.215366923579,9713.7998046875
471.22390117006671,9734.400390625
471.23243533990944,9840.400390625
471.24096943309843,10005.7998046875
471.24950344962474,9958.400390625
471.2580373894798,9980.400390625
471.26657125265456,9857.2001953125
471.27510503914027,9970
471.28363874892813,10158.7998046875
471.29217238200937,10343.7998046875
471.30070593837507,10376.7998046875
471.30923941801643,10390.7998046875
471.31777282092469,10255.7998046875
471.326306147091,10320.400390625
471.3348393965066,10347
471.34337256916245,10563.400390625
471.35190566505008,10858.7998046875
471.36043868416039,11030
471.36897162648467,10883.599609375
471.37750449201411,10838.400390625
471.38603728073991,10667
471.39456999265309,10591.2001953125
471.40310262774511,10679
471.41163518600695,10659.599609375
471.42016766742978,10623.400390625
471.428700072005,10599.2001953125
471.43723239972348,10607.7998046875
471.44576465057662,10654
471.45429682455563,10961.400390625
471.46282892165158,11387
471.47136094185566,11496.400390625
471.47989288515913,11616.599609375
471.48842475155311,11602.2001953125
471.49695654102885,11214.7998046875
471.50548825357743,11165.599609375
471.51401988919014,11191
471.52255144785806,11203.599609375
471.53108292957251,11222.2001953125
471.5396143343246,11218.599609375
471.54814566210547,11151.7998046875
471.55667691290643,11225.400390625
471.56520808671854,11341.400390625
471.573739183533,11569
471.58227020334107,11678.7998046875
471.59080114613391,11696.599609375
471.59933201190279,11719.7998046875
471.60786280063877,11583.599609375
471.616393512333,11586
471.62492414697675,11573.400390625
471.6334547045613,11853.400390625
471.64198518507766,12251.2001953125
471.65051558851707,12493.2001953125
471.65904591487077,12465.7998046875
471.66757616412997,12368.400390625
471.67610633628578,12201.599609375
471.68463643132941,12209.2001953125
471.69316644925209,12276.7998046875
471.701696390045,12379
471.7102262536992,12383
471.71875604020607,12138.7998046875
471.7272857495567,12079
471.73581538174233,12128.400390625
471.74434493675415,12265.7998046875
471.75287441458323,12507.400390625
471.76140381522089,12619.400390625
471.7699331386583,12653.7998046875
471.7784623848865,12410.599609375
471.786991553897,12344.2001953125
471.79552064568065,12376.7998046875
471.80404966022894,12520.599609375
471.81257859753282,12850.7998046875
471.82110745758354,13207.400390625
471.82963624037239,13204.7998046875
471.83816494589047,13278.7998046875
471.84669357412906,13266
471.85522212507931,13364.2001953125
471.86375059873222,13285.2001953125
471.87227899507934,13494.7998046875
471.88080731411162,13232
471.88933555582031,12929.2001953125
471.8978637201966,12780.599609375
471.90639180723173,12698.599609375
471.91491981691684,12848.599609375
471.92344774924311,13174
471.93197560420174,13674.7998046875
471.94050338178397,13812.7998046875
471.949031081981,13955
471.957558704784,13841.2001953125
471.96608625018411,13874.400390625
471.97461371817258,13773.400390625
471.9831411087406,13913.400390625
471.99166842187947,14048
472.00019565758015,14002.2001953125
472.008722815834,13788
472.01724989663222,13799.400390625
472.02577689996593,13655.599609375
472.03430382582633,13833
472.04283067420471,14229.2001953125
472.05135744509215,14243
472.05988413847996,14199
472.06841075435926,14075.7998046875
472.07693729272125,13870.7998046875
472.08546375355706,13788.400390625
472.09399013685811,13891
472.10251644261535,14297.599609375
472.11104267082015,14530.2001953125
472.11956882146359,14609.599609375
472.12809489453696,14488.2001953125
472.13662089003139,14422.7998046875
472.14514680793809,14411.400390625
472.15367264824829,14587.2001953125
472.16219841095312,14803.2001953125
472.17072409604395,14864.599609375
472.1792497035118,14762.7998046875
472.18777523334791,14645.599609375
472.19630068554346,14675.7998046875
472.20482606008977,14715.2001953125
472.21335135697791,14822.2001953125
472.22187657619918,15078
472.23040171774466,15306
472.23892678160558,15035.599609375
472.24745176777327,14652
472.25597667623879,14290.7998046875
472.26450150699333,14384
472.27302626002825,14617.7998046875
472.28155093533462,14727.2001953125
472.29007553290364,14994
472.29860005272656,15012.599609375
472.30712449479461,15040.7998046875
472.31564885909887,15014.599609375
472.32417314563065,15173.599609375
472.33269735438108,15511.7998046875
472.34122148534141,15483.7998046875
472.34974553850287,15378
472.35826951385667,15054.2001953125
472.36679341139387,14628
472.37531723110584,14633.599609375
472.38384097298365,14760.400390625
472.3923646370186,14812.599609375
472.40088822320189,15170.2001953125
472.40941173152464,15153.599609375
472.41793516197811,14989
472.42645851455353,14792.400390625
472.4349817892421,14679.2001953125
472.44350498603495,14597.400390625
472.45202810492333,14935.599609375
472.46055114589848,14945.599609375
472.46907410895153,14743.2001953125
472.47759699407385,14805.7998046875
472.48611980125634,14634.7998046875
472.49464253049058,14606.2001953125
472.50316518176749,15109.400390625
472.51168775507836,15327.2001953125
472.52021025041444,15006.400390625
472.52873266776692,15020.2001953125
472.53725500712693,14843.2001953125
472.54577726848578,14285
472.55429945183459,14525.599609375
472.56282155716463,14986.400390625
472.57134358446712,14472
472.5798655337332,14768.599609375
472.58838740495412,15138
472.59690919812112,14637.400390625
472.60543091322523,14232.2001953125
472.61395255025792,15031
472.6224741092102,14976.400390625
472.63099559007338,14538.599609375
472.63951699283865,15079
472.6480383174972,15213.599609375
472.65655956404026,14562.7998046875
472.66508073245905,14668.599609375
472.67360182274473,15714.7998046875
472.68212283488845,15781.2001953125
472.69064376888156,15237.2001953125
472.69916462471525,15757.400390625
472.70768540238072,16137.400390625
472.71620610186909,15141.7998046875
472.72472672317161,14825.599609375
472.73324726627953,15759.599609375
472.7417677311841,15862.599609375
472.75028811787638,15202.2001953125
472.75880842634774,15616.599609375
472.76732865658926,16226
472.77584880859229,15983.2001953125
472.78436888234791,15575
472.79288887784747,16513.400390625
472.801408795082,17427.400390625
472.80992863404288,17001
472.81844839472126,16589.80078125
472.82696807710829,17070.19921875
472.83548768119527,17083.19921875
472.8440072069734,16457
472.85252665443386,16756.400390625
472.86104602356789,17833.599609375
472.8695653143667,18154.599609375
472.87808452682145,17616
472.88660366092341,17500.599609375
472.89512271666382,18103.80078125
472.90364169403381,18113.599609375
472.91216059302468,18043.80078125
472.92067941362757,18501.80078125
472.92919815583377,18816.400390625
472.93771681963437,18860.599609375
472.94623540502079,18700.599609375
472.95475391198408,18808.19921875
472.96327234051546,19127.599609375
472.97179069060616,19680
472.98030896224742,19924.599609375
472.98882715543056,19566
472.99734527014658,18907.599609375
473.00586330638691,18694.400390625
473.01438126414257,18583
473.02289914340497,18537.80078125
473.03141694416507,18421
473.03993466641441,18403
473.04845231014394,19040
473.056969875345,19129.400390625
473.06548736200875,18331.80078125
473.07400477012652,17805.400390625
473.08252209968936,18551.400390625
473.09103935068862,19315.599609375
473.09955652311544,18814
473.10807361696118,17811.80078125
473.11659063221686,17641.599609375
473.12510756887377,18364.80078125
473.13362442692329,18471.80078125
473.14214120635631,17830.599609375
473.15065790716437,17964
473.15917452933849,19479.400390625
473.16769107286996,20024.19921875
473.17620753775003,18949
473.18472392396984,17974.80078125
473.19324023152069,18471.599609375
473.20175646039377,19765.80078125
473.2102726105802,19664.599609375
473.21878868207142,18388.400390625
473.22730467485849,18131.19921875
473.23582058893265,19294
473.24433642428517,19890.400390625
473.25285218090727,19038.80078125
473.26136785879004,18183.400390625
473.26988345792483,19161.80078125
473.27839897830285,20563.19921875
473.28691441991532,20447.599609375
473.29542978275344,18845.400390625
473.30394506680841,18266.19921875
473.31246027207158,19726.19921875
473.320975398534,21010.80078125
473.329490446187,20893
473.33800541502171,19632
473.34652030502946,19700.400390625
473.35503511620141,20769
473.36354984852886,21394
473.3720645020029,20607
473.38057907661482,19578.400390625
473.38909357235593,20254.80078125
473.39760798921731,21362.80078125
473.4061223271903,21405.80078125
473.41463658626611,20269.19921875
473.42315076643592,19291.400390625
473.43166486769087,20463.19921875
473.44017889002237,22198.80078125
473.44869283342155,22833.19921875
473.45720669787966,21694
473.46572048338783,20707.400390625
473.47423418993748,21307.599609375
473.48274781751962,22138.400390625
473.49126136612563,22340.80078125
473.49977483574668,21825.80078125
473.508288226374,21304.80078125
473.51680153799879,22235
473.52531477061234,23173.599609375
473.53382792420587,23270.599609375
473.5423409987705,22490.19921875
473.55085399429754,22014.400390625
473.55936691077829,23120.599609375
473.56787974820389,23882.80078125
473.57639250656553,23449.400390625
473.5849051858545,22202.599609375
473.59341778606205,21361.80078125
473.60193030717943,21950.599609375
473.61044274919772,23091.400390625
473.61895511210827,23805
473.62746739590222,23652.19921875
473.635979600571,23191.80078125
473.64449172610563,23680.19921875
473.65300377249736,24258
473.66151573973752,24703.400390625
473.67002762781732,24723.80078125
473.67853943672787,24067.80078125
473.68705116646061,24109.19921875
473.69556281700665,24623.19921875
473.70407438835718,24828.80078125
473.71258588050353,24456.599609375
473.7210972934368,23956.400390625
473.72960862714831,24503.80078125
473.73811988162936,25366.80078125
473.74663105687097,25775.400390625
473.75514215286455,25805
473.7636531696013,24723.599609375
473.77216410707246,24092.19921875
473.78067496526927,24459
473.78918574418287,25223
473.79769644380457,25708.400390625
473.80620706412566,25758.400390625
473.81471760513722,25530.80078125
473.82322806683061,25340.599609375
473.83173844919696,25718.19921875
473.84024875222764,26263.19921875
473.84875897591377,26518
473.85726912024666,26543
473.86577918521743,26157.80078125
473.87428917081746,26059.80078125
473.88279907703782,25766.400390625
473.89130890386997,25758.19921875
473.89981865130494,25960
473.90832831933403,26304.599609375
473.91683790794855,26709.80078125
473.92534741713968,27022.19921875
473.93385684689855,27141.19921875
473.94236619721659,26817.19921875
473.95087546808486,26477.400390625
473.95938465949473,26496.599609375
473.96789377143733,26928.19921875
473.976402803904,27441
473.984911756886,27487.400390625
473.99342063037437,27194
474.00192942436058,27026.80078125
474.01043813883558,27215.80078125
474.01894677379096,27867.400390625
474.02745532921767,28307.599609375
474.0359638051072,28500
474.0444722014505,28195.19921875
474.052980518239,27536.19921875
474.06148875546393,27030
474.06999691311648,27087.80078125
474.07850499118797,27301.80078125
474.08701298966946,27705.400390625
474.09552090855237,27983.80078125
474.1040287478279,28155.80078125
474.11253650748716,28045
474.12104418752159,28244.400390625
474.12955178792231,28352.599609375
474.13805930868062,28658.599609375
474.14656674978761,28934.400390625
474.15507411123474,29037.400390625
474.16358139301309,28722.400390625
474.172088595114,28336
474.18059571752866,28220.80078125
474.18910276024826,28596.400390625
474.19760972326418,29190
474.20611660656749,29490.80078125
474.21462341014961,29711.19921875
474.22313013400162,29220
474.23163677811488,29129.599609375
474.24014334248062,28912.80078125
474.24864982709,29006.80078125
474.2571562319344,29156.400390625
474.26566255700487,29570.400390625
474.27416880229276,29292.19921875
474.28267496778943,29258.400390625
474.29118105348596,29077.19921875
474.29968705937358,29435.80078125
474.30819298544367,29742.599609375
474.3166988316874,30438
474.325204598096,30369.19921875
474.3337102846607,30030.599609375
474.3422158913728,29615.400390625
474.35072141822354,29235.19921875
474.35922686520416,29096.80078125
474.3677322323058,29603.19921875
474.37623751951986,30173.19921875
474.38474272683749,30639.19921875
474.39324785425,30800.599609375
474.40175290174858,30525.80078125
474.41025786932454,30241
474.41876275696904,30232.599609375
474.42726756467334,30493.80078125
474.43577229242885,30375.400390625
474.44427694022653,30294.19921875
474.45278150805785,30100.80078125
474.461285995914,29609.400390625
474.46979040378625,29590.19921875
474.47829473166576,29742.599609375
474.48679897954383,30505.19921875
474.49530314741173,30987.599609375
474.50380723526069,31161
474.51231124308197,31073.80078125
474.5208151708668,30613.599609375
474.52931901860649,30360.80078125
474.53782278629211,30190.599609375
474.54632647391514,30576.400390625
474.55483008146672,30859.80078125
474.563333608938,31097
474.57183705632042,30944
474.58034042360515,30537.80078125
474.58884371078335,30714.80078125
474.59734691784649,31035.400390625
474.6058500447856,31476
474.61435309159191,31619.599609375
474.6228560582569,31179
474.6313589447717,30554.19921875
474.63986175112751,30100.80078125
474.64836447731568,29975.400390625
474.6568671233274,30575.599609375
474.66536968915386,31245.400390625
474.67387217478648,31719.19921875
474.68237458021639,32014.400390625
474.69087690543483,31806.400390625
474.69937915043312,31492
474.70788131520248,31379.400390625
474.71638339973418,31632.80078125
474.7248854040194,31853
474.7333873280495,31657.80078125
474.74188917181573,31481.80078125
474.75039093530927,31124.19921875
474.75889261852137,30948.19921875
474.76739422144334,31178.599609375
474.77589574406636,31905.80078125
474.78439718638185,32389.599609375
474.79289854838089,32596.80078125
474.80139983005478,32458.400390625
474.80990103139476,31865.80078125
474.81840215239225,31658.80078125
474.82690319303828,31746.19921875
474.83540415332419,32130.80078125
474.8439050332413,32403.19921875
474.85240583278073,32639.80078125
474.86090655193385,32527.400390625
474.8694071906919,32476.400390625
474.87790774904613,32249
474.88640822698773,32554.19921875
474.89490862450805,32575.80078125
474.90340894159834,32598
474.9119091782498,32437.599609375
474.92040933445367,32102.19921875
474.9289094102013,31976.19921875
474.93740940548383,31716.80078125
474.94590932029269,32223
474.954409154619,32781.3984375
474.962908908454,33375.80078125
474.97140858178909,33700.3984375
474.97990817461539,33535.6015625
474.98840768692423,32836.6015625
474.99690711870682,32575.19921875
475.00540646995449,32407.80078125
475.0139057406584,32659.19921875
475.02240493080996,32807.19921875
475.03090404040023,32809.80078125
475.03940306942059,32807.3984375
475.04790201786233,32940.80078125
475.0564008857167,32977.6015625
475.06489967297489,33555.3984375
475.0733983796282,34244.6015625
475.08189700566794,34500.6015625
475.09039555108524,34090.80078125
475.09889401587145,33455.19921875
475.10739240001794,32513
475.11589070351579,32267.80078125
475.12438892635635,32627.19921875
475.13288706853081,32923
475.14138513003053,33338.80078125
475.1498831108467,33499.80078125
475.15838101097063,33292.80078125
475.1668788303935,33121.80078125
475.17537656910673,33560.19921875
475.1838742271014,33909.6015625
475.19237180436892,34337.80078125
475.20086930090054,34344.19921875
475.20936671668738,33735.3984375
475.21786405172082,33166.19921875
475.22636130599221,32861.6015625
475.23485847949263,33125
475.24335557221349,33885
475.25185258414592,34345
475.26034951528129,34341.6015625
475.26884636561078,34271
475.27734313512582,33977.19921875
475.28583982381741,33389.19921875
475.29433643167715,33432.19921875
475.302832958696,33715.6015625
475.31132940486538,34012.80078125
475.31982577017652,34282.3984375
475.32832205462074,34119.80078125
475.33681825818923,33776.19921875
475.34531438087328,33850
475.35381042266425,34245
475.36230638355323,34633
475.37080226353169,34991.19921875
475.37929806259069,34702
475.38779378072155,34076.19921875
475.39628941791568,33459.3984375
475.40478497416422,33153.80078125
475.41328044945851,33308.3984375
475.4217758437897,33853.19921875
475.43027115714921,34477.19921875
475.43876638952827,34889.19921875
475.447261540918,34909.80078125
475.45575661130988,34828.19921875
475.46425160069504,34774.6015625
475.47274650906485,34583
475.48124133641051,34987.3984375
475.48973608272325,35035.3984375
475.49823074799446,34568.80078125
475.5067253322153,34071.19921875
475.5152198353772,33533.80078125
475.52371425747123,33743.6015625
475.53220859848875,34502.80078125
475.54070285842107,35287
475.54919703725932,35743.6015625
475.55769113499497,35734.19921875
475.56618515161921,35270.6015625
475.57467908712329,34628.19921875
475.5831729414985,34321.19921875
475.59166671473605,34262.6015625
475.60016040682729,34660.80078125
475.60865401776346,34870.6015625
475.61714754753592,35005.3984375
475.62564099613581,35023.19921875
475.63413436355444,34920.19921875
475.64262764978321,35023.80078125
475.65112085481314,35583.19921875
475.65961397863572,36190.19921875
475.66810702124218,36335.3984375
475.67659998262377,35719.6015625
475.68509286277174,35108.6015625
475.69358566167733,34543.3984375
475.702078379332,34694.80078125
475.71057101572683,35300
475.71906357085322,35871.6015625
475.72755604470228,36289.80078125
475.73604843726554,36252.80078125
475.74454074853406,35923
475.75303297849922,35537.3984375
